"","gene","adj.pval.methgroup"
"3241","Pocillopora_acuta_HIv2___RNAseq.g16546.t1",0
"3242","Pocillopora_acuta_HIv2___RNAseq.g16548.t1",0
"3243","Pocillopora_acuta_HIv2___TS.g19686.t1b",0
"3244","Pocillopora_acuta_HIv2___RNAseq.g29114.t2",0
"3245","Pocillopora_acuta_HIv2___RNAseq.g29122.t1",1.44e-06
"3246","Pocillopora_acuta_HIv2___RNAseq.g29127.t1",0
"3247","Pocillopora_acuta_HIv2___RNAseq.g29131.t1",0.00839124
"3248","Pocillopora_acuta_HIv2___TS.g8858.t1",0.01796965
"3249","Pocillopora_acuta_HIv2___RNAseq.g29140.t1",0
"3250","Pocillopora_acuta_HIv2___RNAseq.g29142.t1",0
"3251","Pocillopora_acuta_HIv2___RNAseq.g29143.t2",0.00395552
"3252","Pocillopora_acuta_HIv2___RNAseq.g29144.t3",0
"3253","Pocillopora_acuta_HIv2___RNAseq.g29149.t1",0.02545954
"3254","Pocillopora_acuta_HIv2___TS.g8878.t1",0
"3255","Pocillopora_acuta_HIv2___RNAseq.g29159.t1",3.924e-05
"3256","Pocillopora_acuta_HIv2___RNAseq.g29166.t1",0.02597602
"3257","Pocillopora_acuta_HIv2___RNAseq.g29168.t1",0.0043774
"3258","Pocillopora_acuta_HIv2___RNAseq.g29169.t1",0
"3259","Pocillopora_acuta_HIv2___TS.g8894.t1",0.00386666
"3260","Pocillopora_acuta_HIv2___RNAseq.g29173.t1",1.19e-06
"3261","Pocillopora_acuta_HIv2___TS.g8901.t1a",3e-08
"3262","Pocillopora_acuta_HIv2___RNAseq.g29185.t1",0.01098742
"3263","Pocillopora_acuta_HIv2___TS.g8919.t1",0.00809543
"3264","Pocillopora_acuta_HIv2___TS.g8936.t1",0
"3265","Pocillopora_acuta_HIv2___RNAseq.g29227.t1",0.02532901
"3266","Pocillopora_acuta_HIv2___RNAseq.g29228.t1",0.00088082
"3267","Pocillopora_acuta_HIv2___RNAseq.g29231.t1",0
"3268","Pocillopora_acuta_HIv2___RNAseq.g29236.t2",9.909e-05
"3269","Pocillopora_acuta_HIv2___TS.g8967.t1",0.04528213
"3270","Pocillopora_acuta_HIv2___RNAseq.g29247.t1",0.03769912
"3271","Pocillopora_acuta_HIv2___TS.g8976.t1",0.02472988
"3272","Pocillopora_acuta_HIv2___RNAseq.g29256.t1",0
"3273","Pocillopora_acuta_HIv2___RNAseq.g29271.t1",0.01774009
"3274","Pocillopora_acuta_HIv2___RNAseq.g29275.t1",0.01273158
"3275","Pocillopora_acuta_HIv2___RNAseq.g29280.t1",0
"3276","Pocillopora_acuta_HIv2___RNAseq.g29285.t1",0
"3277","Pocillopora_acuta_HIv2___RNAseq.g29297.t1",0.00048662
"3278","Pocillopora_acuta_HIv2___RNAseq.g29312.t1",0
"3279","Pocillopora_acuta_HIv2___RNAseq.g29330.t1",0.00015619
"3280","Pocillopora_acuta_HIv2___TS.g9115.t1b",0.02543218
"3281","Pocillopora_acuta_HIv2___TS.g9118.t1b",0.01696984
"3282","Pocillopora_acuta_HIv2___TS.g9125.t1",0.01748986
"3283","Pocillopora_acuta_HIv2___TS.g9126.t1",0
"3284","Pocillopora_acuta_HIv2___RNAseq.g29396.t1",1.445e-05
"3285","Pocillopora_acuta_HIv2___TS.g9133.t1",0
"3286","Pocillopora_acuta_HIv2___RNAseq.g18036.t1",0
"3287","Pocillopora_acuta_HIv2___RNAseq.g18040.t1",0
"3288","Pocillopora_acuta_HIv2___RNAseq.g18041.t1",0.00640692
"3289","Pocillopora_acuta_HIv2___RNAseq.g18064.t1",0.01778788
"3290","Pocillopora_acuta_HIv2___RNAseq.g18066.t1",0.04493576
"3291","Pocillopora_acuta_HIv2___RNAseq.g18068.t1",0.00444417
"3292","Pocillopora_acuta_HIv2___RNAseq.g18071.t1",0.03669308
"3293","Pocillopora_acuta_HIv2___RNAseq.g18078.t1",0.00016215
"3294","Pocillopora_acuta_HIv2___RNAseq.g18083.t1",0.01541974
"3295","Pocillopora_acuta_HIv2___RNAseq.g18101.t1",0
"3296","Pocillopora_acuta_HIv2___RNAseq.g18102.t1",2e-08
"3297","Pocillopora_acuta_HIv2___RNAseq.g18115.t1",0.00136959
"3298","Pocillopora_acuta_HIv2___RNAseq.25384_t",0.02597299
"3299","Pocillopora_acuta_HIv2___RNAseq.g18117.t1",0.01058617
"3300","Pocillopora_acuta_HIv2___RNAseq.g18118.t1",0.04586177
"3301","Pocillopora_acuta_HIv2___RNAseq.g18127.t1",0
"3302","Pocillopora_acuta_HIv2___RNAseq.g18135.t2",0
"3303","Pocillopora_acuta_HIv2___TS.g19395.t1",0
"3304","Pocillopora_acuta_HIv2___RNAseq.g18146.t1",0.04012977
"3305","Pocillopora_acuta_HIv2___TS.g19407.t1",0.01853073
"3306","Pocillopora_acuta_HIv2___RNAseq.g18176.t2",0.01423902
"3307","Pocillopora_acuta_HIv2___RNAseq.g18177.t1",0
"3308","Pocillopora_acuta_HIv2___TS.g19430.t1",6.532e-05
"3309","Pocillopora_acuta_HIv2___RNAseq.g18187.t1",0.00079923
"3310","Pocillopora_acuta_HIv2___RNAseq.g18192.t1",0.02584803
"3311","Pocillopora_acuta_HIv2___RNAseq.g18197.t1",0.02287318
"3312","Pocillopora_acuta_HIv2___RNAseq.g18198.t1",0.00172719
"3313","Pocillopora_acuta_HIv2___TS.g19454.t1",0.04590657
"3314","Pocillopora_acuta_HIv2___RNAseq.g18206.t1",0.01559321
"3315","Pocillopora_acuta_HIv2___RNAseq.g18210.t1",0.01370497
"3316","Pocillopora_acuta_HIv2___RNAseq.g18223.t1",0.00638241
"3317","Pocillopora_acuta_HIv2___RNAseq.g18230.t1",0
"3318","Pocillopora_acuta_HIv2___RNAseq.g20682.t1",0
"3319","Pocillopora_acuta_HIv2___RNAseq.g20688.t1",0
"3320","Pocillopora_acuta_HIv2___RNAseq.g20692.t1",6e-08
"3321","Pocillopora_acuta_HIv2___RNAseq.g20694.t1",0.00425807
"3322","Pocillopora_acuta_HIv2___RNAseq.g20695.t1",8.26e-06
"3323","Pocillopora_acuta_HIv2___TS.g27350.t1c",0
"3324","Pocillopora_acuta_HIv2___RNAseq.g20703.t1",0
"3325","Pocillopora_acuta_HIv2___RNAseq.g20707.t1",0.0011339
"3326","Pocillopora_acuta_HIv2___RNAseq.g20708.t1",0
"3327","Pocillopora_acuta_HIv2___RNAseq.g20721.t1",1.45e-06
"3328","Pocillopora_acuta_HIv2___RNAseq.g20727.t1c",0.03619608
"3329","Pocillopora_acuta_HIv2___RNAseq.g20747.t1",0.02876388
"3330","Pocillopora_acuta_HIv2___TS.g27417.t1",0.00468785
"3331","Pocillopora_acuta_HIv2___RNAseq.25613_t",0.00753983
"3332","Pocillopora_acuta_HIv2___TS.g27447.t1",0
"3333","Pocillopora_acuta_HIv2___TS.g27460.t1",0.00079753
"3334","Pocillopora_acuta_HIv2___RNAseq.g20807.t1",0
"3335","Pocillopora_acuta_HIv2___TS.g27468.t2",0.01768137
"3336","Pocillopora_acuta_HIv2___RNAseq.g20814.t1",0
"3337","Pocillopora_acuta_HIv2___RNAseq.g20815.t1",1e-08
"3338","Pocillopora_acuta_HIv2___RNAseq.g20818.t1",0
"3339","Pocillopora_acuta_HIv2___RNAseq.g20823.t1",7.962e-05
"3340","Pocillopora_acuta_HIv2___RNAseq.g20824.t1",0.03097493
"3341","Pocillopora_acuta_HIv2___RNAseq.g20827.t1",0
"3342","Pocillopora_acuta_HIv2___RNAseq.g20832.t1",0.00390383
"3343","Pocillopora_acuta_HIv2___RNAseq.g20838.t1",0.01790953
"3344","Pocillopora_acuta_HIv2___RNAseq.g20843.t1",0.04061607
"3345","Pocillopora_acuta_HIv2___RNAseq.g20844.t1",5.105e-05
"3346","Pocillopora_acuta_HIv2___TS.g27510.t1",4.134e-05
"3347","Pocillopora_acuta_HIv2___RNAseq.g20859.t1",0
"3348","Pocillopora_acuta_HIv2___TS.g2057.t1",0
"3349","Pocillopora_acuta_HIv2___RNAseq.g27200.t1",0
"3350","Pocillopora_acuta_HIv2___RNAseq.g27214.t1",0
"3351","Pocillopora_acuta_HIv2___RNAseq.g27217.t1",0.00165073
"3352","Pocillopora_acuta_HIv2___TS.g2086.t4",0
"3353","Pocillopora_acuta_HIv2___TS.g2144.t1",0.00473818
"3354","Pocillopora_acuta_HIv2___RNAseq.g27279.t1",0.0086278
"3355","Pocillopora_acuta_HIv2___RNAseq.25878_t",0.0095371
"3356","Pocillopora_acuta_HIv2___RNAseq.g27331.t1",0
"3357","Pocillopora_acuta_HIv2___RNAseq.g27332.t1",0.04428621
"3358","Pocillopora_acuta_HIv2___RNAseq.g27337.t1",0.00011115
"3359","Pocillopora_acuta_HIv2___RNAseq.g27339.t1b",0.0436607
"3360","Pocillopora_acuta_HIv2___TS.g25007.t2",0
"3361","Pocillopora_acuta_HIv2___RNAseq.g26167.t1",0
"3362","Pocillopora_acuta_HIv2___TS.g25027.t2",0.00021139
"3363","Pocillopora_acuta_HIv2___RNAseq.g26173.t1",0
"3364","Pocillopora_acuta_HIv2___RNAseq.g26175.t1",0.00261943
"3365","Pocillopora_acuta_HIv2___RNAseq.g26183.t1",0.0114029
"3366","Pocillopora_acuta_HIv2___RNAseq.g26189.t1",0.00187385
"3367","Pocillopora_acuta_HIv2___TS.g25049.t1",0.01527766
"3368","Pocillopora_acuta_HIv2___RNAseq.g26193.t1",0.00038713
"3369","Pocillopora_acuta_HIv2___RNAseq.25993_t",0.00134929
"3370","Pocillopora_acuta_HIv2___RNAseq.g26200.t1",0
"3371","Pocillopora_acuta_HIv2___RNAseq.g26221.t1",0
"3372","Pocillopora_acuta_HIv2___TS.g25079.t2",0.04954343
"3373","Pocillopora_acuta_HIv2___TS.g25081.t1",1.742e-05
"3374","Pocillopora_acuta_HIv2___RNAseq.g26228.t1",0.01678207
"3375","Pocillopora_acuta_HIv2___RNAseq.g26238.t1",0.00020031
"3376","Pocillopora_acuta_HIv2___RNAseq.g26239.t1",0.0498303
"3377","Pocillopora_acuta_HIv2___TS.g25099.t2",5.61e-06
"3378","Pocillopora_acuta_HIv2___TS.g25110.t1",0.02567239
"3379","Pocillopora_acuta_HIv2___RNAseq.g26258.t1",3.469e-05
"3380","Pocillopora_acuta_HIv2___TS.g25118.t1",7.22e-06
"3381","Pocillopora_acuta_HIv2___RNAseq.g26265.t1",0.01965745
"3382","Pocillopora_acuta_HIv2___RNAseq.g26270.t1a",0
"3383","Pocillopora_acuta_HIv2___RNAseq.g26274.t1",5.565e-05
"3384","Pocillopora_acuta_HIv2___RNAseq.g26283.t1",0.00046271
"3385","Pocillopora_acuta_HIv2___RNAseq.g26299.t1",3.6e-07
"3386","Pocillopora_acuta_HIv2___RNAseq.g26311.t1",0
"3387","Pocillopora_acuta_HIv2___RNAseq.g8568.t1",0.01773204
"3388","Pocillopora_acuta_HIv2___TS.g805.t1a",1.13e-06
"3389","Pocillopora_acuta_HIv2___RNAseq.g8587.t1",0.00119332
"3390","Pocillopora_acuta_HIv2___RNAseq.g8621.t1",0.00252406
"3391","Pocillopora_acuta_HIv2___RNAseq.g8624.t1",0.00331497
"3392","Pocillopora_acuta_HIv2___RNAseq.g8632.t1",2.24e-06
"3393","Pocillopora_acuta_HIv2___RNAseq.g8633.t1",0
"3394","Pocillopora_acuta_HIv2___RNAseq.g8647.t1",0.02367791
"3395","Pocillopora_acuta_HIv2___TS.g872.t1",0.01670294
"3396","Pocillopora_acuta_HIv2___RNAseq.g8657.t1",0
"3397","Pocillopora_acuta_HIv2___RNAseq.g8666.t1",0
"3398","Pocillopora_acuta_HIv2___RNAseq.g8668.t1",0.00803581
"3399","Pocillopora_acuta_HIv2___TS.g896.t1",0.02381773
"3400","Pocillopora_acuta_HIv2___RNAseq.g8689.t1",3e-08
"3401","Pocillopora_acuta_HIv2___RNAseq.g8699.t1",0.00014657
"3402","Pocillopora_acuta_HIv2___RNAseq.g8707.t1",4e-08
"3403","Pocillopora_acuta_HIv2___TS.g941.t1",0.02583968
"3404","Pocillopora_acuta_HIv2___RNAseq.g8721.t1",0.04898385
"3405","Pocillopora_acuta_HIv2___RNAseq.g8722.t1",0.02742239
"3406","Pocillopora_acuta_HIv2___RNAseq.g8728.t1",0
"3407","Pocillopora_acuta_HIv2___TS.g951.t1",0
"3408","Pocillopora_acuta_HIv2___RNAseq.g8732.t1",0
"3409","Pocillopora_acuta_HIv2___RNAseq.g8734.t2",0.00677483
"3410","Pocillopora_acuta_HIv2___RNAseq.g17885.t1",0.02398252
"3411","Pocillopora_acuta_HIv2___RNAseq.g17892.t1",0.01958101
"3412","Pocillopora_acuta_HIv2___TS.g17707.t1",0.00044569
"3413","Pocillopora_acuta_HIv2___RNAseq.g17901.t1",0.03734767
"3414","Pocillopora_acuta_HIv2___RNAseq.26321_t",0
"3415","Pocillopora_acuta_HIv2___TS.g17718.t3",0
"3416","Pocillopora_acuta_HIv2___RNAseq.g17914.t1",6.15e-06
"3417","Pocillopora_acuta_HIv2___RNAseq.g17916.t1",0
"3418","Pocillopora_acuta_HIv2___RNAseq.26338_t",0
"3419","Pocillopora_acuta_HIv2___RNAseq.g17921.t1",0.0002733
"3420","Pocillopora_acuta_HIv2___RNAseq.g17923.t1",0
"3421","Pocillopora_acuta_HIv2___RNAseq.g17934.t1",0.02524229
"3422","Pocillopora_acuta_HIv2___RNAseq.26356_t",0.04402123
"3423","Pocillopora_acuta_HIv2___RNAseq.g17939.t1",2.78e-06
"3424","Pocillopora_acuta_HIv2___RNAseq.g17955.t1",0.00964205
"3425","Pocillopora_acuta_HIv2___TS.g17771.t1",0
"3426","Pocillopora_acuta_HIv2___TS.g17775.t2",0.00038276
"3427","Pocillopora_acuta_HIv2___RNAseq.26390_t",0.01695021
"3428","Pocillopora_acuta_HIv2___RNAseq.g18018.t1",7.98e-06
"3429","Pocillopora_acuta_HIv2___RNAseq.g18019.t1",0
"3430","Pocillopora_acuta_HIv2___TS.g22447.t2",0
"3431","Pocillopora_acuta_HIv2___RNAseq.g26324.t1",0.01309074
"3432","Pocillopora_acuta_HIv2___RNAseq.g26330.t1",0.04165709
"3433","Pocillopora_acuta_HIv2___RNAseq.g26335.t1",4e-08
"3434","Pocillopora_acuta_HIv2___RNAseq.g26342.t1",0.01208727
"3435","Pocillopora_acuta_HIv2___RNAseq.g26350.t1",0.00197947
"3436","Pocillopora_acuta_HIv2___RNAseq.g26352.t1",0.00022067
"3437","Pocillopora_acuta_HIv2___RNAseq.g26355.t1",0.01590043
"3438","Pocillopora_acuta_HIv2___RNAseq.26490_t",0.01751338
"3439","Pocillopora_acuta_HIv2___RNAseq.g26378.t1",0.00069046
"3440","Pocillopora_acuta_HIv2___TS.g22510.t1",3.697e-05
"3441","Pocillopora_acuta_HIv2___RNAseq.g26387.t1",0
"3442","Pocillopora_acuta_HIv2___RNAseq.g26394.t1",0
"3443","Pocillopora_acuta_HIv2___RNAseq.g26396.t1",0
"3444","Pocillopora_acuta_HIv2___TS.g22528.t1",2.3e-07
"3445","Pocillopora_acuta_HIv2___TS.g22531.t4",0
"3446","Pocillopora_acuta_HIv2___RNAseq.g26418.t1",0.00023441
"3447","Pocillopora_acuta_HIv2___RNAseq.g26421.t1",2e-07
"3448","Pocillopora_acuta_HIv2___RNAseq.26558_t",0.04674546
"3449","Pocillopora_acuta_HIv2___RNAseq.26564_t",0.03456479
"3450","Pocillopora_acuta_HIv2___RNAseq.g26459.t1",3.182e-05
"3451","Pocillopora_acuta_HIv2___TS.g22591.t1",1.65e-06
"3452","Pocillopora_acuta_HIv2___RNAseq.g26468.t1",0
"3453","Pocillopora_acuta_HIv2___TS.g22598.t1",0.02708991
"3454","Pocillopora_acuta_HIv2___RNAseq.g26473.t1",0
"3455","Pocillopora_acuta_HIv2___RNAseq.g26474.t1b",0.00553378
"3456","Pocillopora_acuta_HIv2___RNAseq.g26475.t1",0
"3457","Pocillopora_acuta_HIv2___RNAseq.g26477.t1",0
"3458","Pocillopora_acuta_HIv2___RNAseq.g4156.t1",0.03690395
"3459","Pocillopora_acuta_HIv2___RNAseq.g4163.t1",0.0109677
"3460","Pocillopora_acuta_HIv2___RNAseq.g4174.t1",0.0002733
"3461","Pocillopora_acuta_HIv2___RNAseq.g4177.t1",0
"3462","Pocillopora_acuta_HIv2___RNAseq.g4193.t2",0.02534368
"3463","Pocillopora_acuta_HIv2___RNAseq.g4196.t1",0.04428621
"3464","Pocillopora_acuta_HIv2___RNAseq.g4198.t1",0
"3465","Pocillopora_acuta_HIv2___TS.g4809.t1",0
"3466","Pocillopora_acuta_HIv2___RNAseq.g4202.t1",0
"3467","Pocillopora_acuta_HIv2___RNAseq.g4208.t1",0.01729705
"3468","Pocillopora_acuta_HIv2___RNAseq.g4219.t1",1.2e-06
"3469","Pocillopora_acuta_HIv2___RNAseq.g4220.t1",4.33e-06
"3470","Pocillopora_acuta_HIv2___RNAseq.g4223.t1",0.0002372
"3471","Pocillopora_acuta_HIv2___RNAseq.g4239.t1",1e-08
"3472","Pocillopora_acuta_HIv2___RNAseq.g7120.t1",0.04838792
"3473","Pocillopora_acuta_HIv2___RNAseq.g7131.t1",0.00335515
"3474","Pocillopora_acuta_HIv2___TS.g22065.t1",2.401e-05
"3475","Pocillopora_acuta_HIv2___RNAseq.g7181.t1",0.00293504
"3476","Pocillopora_acuta_HIv2___RNAseq.g7184.t1",0.0186852
"3477","Pocillopora_acuta_HIv2___RNAseq.g7186.t2",0.04586177
"3478","Pocillopora_acuta_HIv2___RNAseq.g7202.t1",0.0109677
"3479","Pocillopora_acuta_HIv2___RNAseq.g7204.t1",0.03125097
"3480","Pocillopora_acuta_HIv2___RNAseq.g7205.t1",0.00233677
"3481","Pocillopora_acuta_HIv2___TS.g22116.t1",0.04291712
"3482","Pocillopora_acuta_HIv2___RNAseq.g13386.t1",0
"3483","Pocillopora_acuta_HIv2___RNAseq.g13400.t1",0.00062798
"3484","Pocillopora_acuta_HIv2___TS.g19711.t1",0.00933264
"3485","Pocillopora_acuta_HIv2___RNAseq.g13407.t1",0.00833637
"3486","Pocillopora_acuta_HIv2___RNAseq.g13416.t1",0.00079931
"3487","Pocillopora_acuta_HIv2___RNAseq.g13429.t1",0
"3488","Pocillopora_acuta_HIv2___RNAseq.g13436.t1",5.03e-05
"3489","Pocillopora_acuta_HIv2___RNAseq.g13444.t1",0.00307694
"3490","Pocillopora_acuta_HIv2___RNAseq.g13452.t1",0.02056782
"3491","Pocillopora_acuta_HIv2___RNAseq.g13454.t1",0.00555774
"3492","Pocillopora_acuta_HIv2___RNAseq.g13457.t1",0
"3493","Pocillopora_acuta_HIv2___RNAseq.g13461.t1",0
"3494","Pocillopora_acuta_HIv2___TS.g19769.t1",0
"3495","Pocillopora_acuta_HIv2___RNAseq.g13464.t1",2.369e-05
"3496","Pocillopora_acuta_HIv2___RNAseq.g13476.t1",0
"3497","Pocillopora_acuta_HIv2___TS.g19790.t1",0.00201618
"3498","Pocillopora_acuta_HIv2___TS.g19792.t3a",0.00136959
"3499","Pocillopora_acuta_HIv2___RNAseq.g13498.t1",0
"3500","Pocillopora_acuta_HIv2___RNAseq.g24363.t1",0.02011176
"3501","Pocillopora_acuta_HIv2___RNAseq.g24364.t1",8.161e-05
"3502","Pocillopora_acuta_HIv2___RNAseq.g24366.t1",0.00739676
"3503","Pocillopora_acuta_HIv2___RNAseq.g24379.t1",0.00821304
"3504","Pocillopora_acuta_HIv2___RNAseq.g24385.t1",0
"3505","Pocillopora_acuta_HIv2___TS.g14216.t1",0.00613394
"3506","Pocillopora_acuta_HIv2___TS.g14228.t3",0.04265103
"3507","Pocillopora_acuta_HIv2___TS.g14229.t1",0.00181111
"3508","Pocillopora_acuta_HIv2___RNAseq.g24413.t1",1.31e-06
"3509","Pocillopora_acuta_HIv2___RNAseq.g24437.t1",0.04941499
"3510","Pocillopora_acuta_HIv2___RNAseq.g24445.t1",0.00316854
"3511","Pocillopora_acuta_HIv2___RNAseq.g24446.t1",0.00023435
"3512","Pocillopora_acuta_HIv2___RNAseq.g14962.t1",0.00163689
"3513","Pocillopora_acuta_HIv2___RNAseq.g14965.t1",0.00050687
"3514","Pocillopora_acuta_HIv2___RNAseq.g14969.t1",0.00797944
"3515","Pocillopora_acuta_HIv2___RNAseq.g14973.t1",0
"3516","Pocillopora_acuta_HIv2___RNAseq.g14979.t1",0.00232481
"3517","Pocillopora_acuta_HIv2___TS.g14677.t2",0
"3518","Pocillopora_acuta_HIv2___RNAseq.g15039.t1",0.00037941
"3519","Pocillopora_acuta_HIv2___RNAseq.g14419.t1",0.0282425
"3520","Pocillopora_acuta_HIv2___RNAseq.g14437.t1a",0.04195679
"3521","Pocillopora_acuta_HIv2___RNAseq.g14438.t1",0.0162944
"3522","Pocillopora_acuta_HIv2___RNAseq.g14441.t1",0
"3523","Pocillopora_acuta_HIv2___RNAseq.g14455.t1",0
"3524","Pocillopora_acuta_HIv2___RNAseq.g14459.t1",0
"3525","Pocillopora_acuta_HIv2___RNAseq.g14466.t1",0
"3526","Pocillopora_acuta_HIv2___TS.g30532.t1",0
"3527","Pocillopora_acuta_HIv2___RNAseq.g14483.t1",0.0153267
"3528","Pocillopora_acuta_HIv2___TS.g30540.t1a",0.01040461
"3529","Pocillopora_acuta_HIv2___RNAseq.g14489.t1",0.00048359
"3530","Pocillopora_acuta_HIv2___RNAseq.g14494.t1",0
"3531","Pocillopora_acuta_HIv2___RNAseq.g14497.t1",0.00021817
"3532","Pocillopora_acuta_HIv2___RNAseq.g31181.t1",0
"3533","Pocillopora_acuta_HIv2___TS.g14076.t1",0
"3534","Pocillopora_acuta_HIv2___RNAseq.g31189.t1",6.871e-05
"3535","Pocillopora_acuta_HIv2___RNAseq.g31229.t1",0
"3536","Pocillopora_acuta_HIv2___RNAseq.g31258.t1",0.00018452
"3537","Pocillopora_acuta_HIv2___RNAseq.g5712.t1",0
"3538","Pocillopora_acuta_HIv2___RNAseq.g5714.t1",0.00833637
"3539","Pocillopora_acuta_HIv2___TS.g13979.t1",0.02134989
"3540","Pocillopora_acuta_HIv2___RNAseq.g5725.t1",0.02364261
"3541","Pocillopora_acuta_HIv2___RNAseq.g5750.t1",0
"3542","Pocillopora_acuta_HIv2___RNAseq.g5751.t1",0
"3543","Pocillopora_acuta_HIv2___RNAseq.g5754.t2",3.448e-05
"3544","Pocillopora_acuta_HIv2___RNAseq.g5755.t1",5.935e-05
"3545","Pocillopora_acuta_HIv2___RNAseq.g5777.t1",0.03040202
"3546","Pocillopora_acuta_HIv2___RNAseq.g5778.t1",0.00285721
"3547","Pocillopora_acuta_HIv2___RNAseq.g5792.t1",3.03e-06
"3548","Pocillopora_acuta_HIv2___RNAseq.g5800.t1",1.39e-06
"3549","Pocillopora_acuta_HIv2___RNAseq.g16366.t1",0.00502309
"3550","Pocillopora_acuta_HIv2___TS.g2980.t1",0
"3551","Pocillopora_acuta_HIv2___RNAseq.g16371.t1",0.00021737
"3552","Pocillopora_acuta_HIv2___RNAseq.g16376.t1",0
"3553","Pocillopora_acuta_HIv2___RNAseq.27513_t",0
"3554","Pocillopora_acuta_HIv2___TS.g2997.t1",0
"3555","Pocillopora_acuta_HIv2___RNAseq.g16386.t1",4e-08
"3556","Pocillopora_acuta_HIv2___RNAseq.g16398.t1",0
"3557","Pocillopora_acuta_HIv2___RNAseq.g16399.t1",3.747e-05
"3558","Pocillopora_acuta_HIv2___RNAseq.g16400.t1",0.00340455
"3559","Pocillopora_acuta_HIv2___RNAseq.g16402.t1",0.00793862
"3560","Pocillopora_acuta_HIv2___RNAseq.g15724.t1",0.01553213
"3561","Pocillopora_acuta_HIv2___RNAseq.g15728.t1",0.01360034
"3562","Pocillopora_acuta_HIv2___RNAseq.g15737.t1",0
"3563","Pocillopora_acuta_HIv2___RNAseq.g15741.t1",0.00021234
"3564","Pocillopora_acuta_HIv2___TS.g22400.t1",5.2e-06
"3565","Pocillopora_acuta_HIv2___RNAseq.g27362.t1",0
"3566","Pocillopora_acuta_HIv2___RNAseq.g27364.t1",0.01661711
"3567","Pocillopora_acuta_HIv2___RNAseq.g27376.t1",0
"3568","Pocillopora_acuta_HIv2___RNAseq.g27381.t1",0.0147661
"3569","Pocillopora_acuta_HIv2___RNAseq.g24004.t1",0.00405401
"3570","Pocillopora_acuta_HIv2___RNAseq.g24007.t1",4.15e-05
"3571","Pocillopora_acuta_HIv2___RNAseq.g24014.t1",0
"3572","Pocillopora_acuta_HIv2___RNAseq.g24018.t1",7.07e-05
"3573","Pocillopora_acuta_HIv2___RNAseq.g24019.t2",8.17e-06
"3574","Pocillopora_acuta_HIv2___RNAseq.g24037.t1",0
"3575","Pocillopora_acuta_HIv2___RNAseq.g24039.t1",0.01914071
"3576","Pocillopora_acuta_HIv2___RNAseq.g24040.t1",0
"3577","Pocillopora_acuta_HIv2___RNAseq.g24042.t1",0.00608601
"3578","Pocillopora_acuta_HIv2___TS.g1165.t1",0.02883789
"3579","Pocillopora_acuta_HIv2___RNAseq.g24049.t1",0.00612977
"3580","Pocillopora_acuta_HIv2___RNAseq.g24067.t1",0.00721215
"3581","Pocillopora_acuta_HIv2___RNAseq.g31274.t1",6.08e-06
"3582","Pocillopora_acuta_HIv2___RNAseq.g31275.t1",0.01332455
"3583","Pocillopora_acuta_HIv2___RNAseq.g11375.t1",0.02116385
"3584","Pocillopora_acuta_HIv2___RNAseq.g11376.t2a",0
"3585","Pocillopora_acuta_HIv2___RNAseq.g11394.t1",8.2e-07
"3586","Pocillopora_acuta_HIv2___RNAseq.g8451.t1",0.0025914
"3587","Pocillopora_acuta_HIv2___RNAseq.g8452.t1",0.0169342
"3588","Pocillopora_acuta_HIv2___TS.g1082.t1",0.00044569
"3589","Pocillopora_acuta_HIv2___RNAseq.g8478.t3",0
"3590","Pocillopora_acuta_HIv2___RNAseq.g8487.t1",0.00167993
"3591","Pocillopora_acuta_HIv2___RNAseq.g8493.t1",0.00153297
"3592","Pocillopora_acuta_HIv2___RNAseq.g8499.t1",0
"3593","Pocillopora_acuta_HIv2___RNAseq.g8500.t1",0
"3594","Pocillopora_acuta_HIv2___TS.g13929.t1a",0.03267482
"3595","Pocillopora_acuta_HIv2___RNAseq.g24534.t1",0.00298728
"3596","Pocillopora_acuta_HIv2___RNAseq.g24537.t1",0.00035114
"3597","Pocillopora_acuta_HIv2___RNAseq.g24544.t1",0
"3598","Pocillopora_acuta_HIv2___TS.g13944.t1",0.01036212
"3599","Pocillopora_acuta_HIv2___RNAseq.g24553.t1",0.00117716
"3600","Pocillopora_acuta_HIv2___RNAseq.g28891.t1",0.03395246
"3601","Pocillopora_acuta_HIv2___RNAseq.g28907.t1",0.00187215
"3602","Pocillopora_acuta_HIv2___RNAseq.g28910.t1",0.00729244
"3603","Pocillopora_acuta_HIv2___RNAseq.g17880.t1",0
"3604","Pocillopora_acuta_HIv2___RNAseq.g17881.t1",0.02395728
"3605","Pocillopora_acuta_HIv2___RNAseq.g4111.t1",0.0107666
"3606","Pocillopora_acuta_HIv2___RNAseq.g4116.t1",0.01263035
"3607","Pocillopora_acuta_HIv2___RNAseq.g4123.t1",0.00681433
"3608","Pocillopora_acuta_HIv2___RNAseq.g4130.t1",0.01231476
"3609","Pocillopora_acuta_HIv2___RNAseq.g25622.t1",6e-08
"3610","Pocillopora_acuta_HIv2___RNAseq.g5811.t1",4.09e-06
"3611","Pocillopora_acuta_HIv2___RNAseq.g5813.t1",7e-08
"3612","Pocillopora_acuta_HIv2___RNAseq.g5818.t1",0
"3613","Pocillopora_acuta_HIv2___RNAseq.g26507.t1",0.01049436
"3614","Pocillopora_acuta_HIv2___RNAseq.g6841.t1",0
"3615","Pocillopora_acuta_HIv2___RNAseq.g6842.t1",0.0385486
